Thread ID: 70233331333020
Fiber ID: 70233331295140
Total: 0.135067
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.03      0.000     0.000     0.000     0.000       50   ActionController::Metal#performed? 
  0.03      0.000     0.000     0.000     0.000      100   Symbol#length 
  0.03      0.000     0.000     0.000     0.000      200   Symbol#== 
  0.03      0.002     0.000     0.000     0.001       50   <Class::ActiveRecord::QueryCache>#run 
  0.03      0.000     0.000     0.000     0.000      100   ActionView::PathSet#typecast 
  0.03      0.000     0.000     0.000     0.000      100   NilClass#blank? 
  0.03      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#head? 
  0.03      0.001     0.000     0.000     0.001       50   Author::ActiveRecord_Relation#all 
  0.03      0.000     0.000     0.000     0.000       50   Rack::Test::Session#headers_for_env 
  0.03      0.001     0.000     0.000     0.001       50   ActionDispatch::RequestId#internal_request_id 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Response#committed? 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#find_relative_url_root 
  0.03      0.000     0.000     0.000     0.000      150   ActionDispatch::Integration::Session#https? 
  0.03      0.000     0.000     0.000     0.000       50   ActionController::ParamsWrapper#_wrapper_enabled? 
  0.03      0.000     0.000     0.000     0.000       50   ActionController::ImplicitRender#method_for_action 
  0.03      0.076     0.000     0.000     0.076       50   Rack::ETag#call 
  0.03      0.077     0.000     0.000     0.077       50   ActionDispatch::ContentSecurityPolicy::Middleware#call 
  0.03      0.000     0.000     0.000     0.000       50   #<Class:0x00007fc0f1a66148>#__setobj__ 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router::Utils::UriEncoder#escape_segment 
  0.03      0.000     0.000     0.000     0.000      150   Hash#has_key? 
  0.03      0.000     0.000     0.000     0.000       50   ActiveRecord::Delegation::ClassMethods#create 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Request::Session::Options#initialize 
  0.03      0.000     0.000     0.000     0.000      200   Hash#default= 
  0.03      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Journey::Router::Utils>#unescape_uri 
  0.03      0.000     0.000     0.000     0.000      100   ActionDispatch::Journey::Route#parts 
  0.03      0.065     0.000     0.000     0.065       50   ActionDispatch::Routing::RouteSet::Dispatcher#dispatch 
  0.03      0.001     0.000     0.000     0.001       50   ActionDispatch::Http::MimeNegotiation#negotiate_mime 
  0.03      0.000     0.000     0.000     0.000      150   Array#sort! 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Path::Pattern::MatchData#[] 
  0.03      0.000     0.000     0.000     0.000       50   Enumerable#drop_while 
  0.03      0.000     0.000     0.000     0.000      150   Hash#keys 
  0.03      0.000     0.000     0.000     0.000       50   ActiveSupport::TaggedLogging#clear_tags! 
  0.03      0.000     0.000     0.000     0.000       50   <Module::ActiveSupport::Notifications::Fanout::Subscribers>#new 
  0.03      0.000     0.000     0.000     0.000      100   ActionDispatch::Integration::Session#host 
  0.03      0.000     0.000     0.000     0.000      100   <Class::#<Class:0x00007fc0f1ddecd0>>#__callbacks 
  0.03      0.000     0.000     0.000     0.000      100   String#[] 
  0.03      0.012     0.000     0.000     0.012       50   <Module::Benchmark>#ms 
  0.03      0.000     0.000     0.000     0.000      150   ActionDispatch::Routing::RouteSet::Generator#controller 
  0.03      0.001     0.000     0.000     0.001       50   ActionDispatch::RequestId#make_request_id 
  0.03      0.000     0.000     0.000     0.000       50   ActiveRecord::QueryMethods#get_value 
  0.03      0.000     0.000     0.000     0.000       50   <Module::Rack::Utils>#valid_path? 
  0.03      0.001     0.000     0.000     0.001       50   ActionDispatch::Response#body= 
  0.03      0.000     0.000     0.000     0.000      150   <Class::ActiveSupport::Duration>#=== 
  0.03      0.000     0.000     0.000     0.000       50   ActiveRecord::Scoping::Named::ClassMethods#default_scoped 
  0.03      0.003     0.000     0.000     0.003       50   ActionDispatch::Routing::RouteSet#generate 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::NamedRouteCollection::UrlHelper#handle_positional_args 
  0.03      0.000     0.000     0.000     0.000       50   I18n::Base#locale 
  0.03      0.000     0.000     0.000     0.000      550   BasicObject#__id__ 
  0.03      0.000     0.000     0.000     0.000       50   ActionView::Base#assign 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::Headers#each 
  0.03      0.000     0.000     0.000     0.000       50   ActionController::Metal#set_request! 
  0.03      0.000     0.000     0.000     0.000       50   Rack::Response::Helpers#cache_control 
  0.03      0.000     0.000     0.000     0.000       50   ActionView::OutputFlow#initialize 
  0.03      0.000     0.000     0.000     0.000       50   MonitorMixin::ConditionVariable#initialize 
  0.03      0.002     0.000     0.000     0.002       50   <Module::URI>#parse 
  0.03      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::Transaction#rollback_records 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Response#sending? 
  0.03      0.000     0.000     0.000     0.000      400   Symbol#to_sym 
  0.03      0.000     0.000     0.000     0.000      100   URI::Generic#split_userinfo 
  0.03      0.001     0.000     0.000     0.000      100   ActiveRecord::ConnectionAdapters::QueryCache#clear_query_cache 
  0.03      0.000     0.000     0.000     0.000      100   URI::Generic#set_opaque 
  0.03      0.007     0.000     0.000     0.007       50   ActiveRecord::TestFixtures#before_setup 
  0.03      0.001     0.000     0.000     0.001       50   ActionDispatch::Session::SessionObject#prepare_session 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router::Utils::UriEncoder#escape 
  0.03      0.000     0.000     0.000     0.000       50   String#blank? 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Path::Pattern::MatchData#initialize 
  0.03      0.000     0.000     0.000     0.000       50   Enumerable#flat_map 
  0.03      0.001     0.000     0.000     0.001       50   ActiveSupport::Dependencies::Interlock#done_running 
  0.03      0.000     0.000     0.000     0.000       50   ActionView::LookupContext::ViewPaths#view_paths= 
  0.03      0.000     0.000     0.000     0.000       50   ActiveSupport::Testing::Performance::Minitest5AndGreater#performance_failure 
  0.03      0.000     0.000     0.000     0.000      100   Concurrent::Collection::MriMapBackend#delete 
  0.03      0.027     0.000     0.000     0.027       50   AbstractController::Callbacks#process_action 
  0.03      0.000     0.000     0.000     0.000      100   Concurrent::Collection::NonConcurrentMapBackend#delete 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Route#matches? 
  0.03      0.000     0.000     0.000     0.000       50   Rack::QueryParser#parse_nested_query 
  0.03      0.000     0.000     0.000     0.000      150   Array#initialize_copy 
  0.03      0.000     0.000     0.000     0.000       50   Enumerable#any? 
  0.03      0.000     0.000     0.000     0.000      100   Module#< 
  0.03      0.001     0.000     0.000     0.001       50   ActiveSupport::HashWithIndifferentAccess#merge 
  0.03      0.000     0.000     0.000     0.000       50   ActiveRecord::QueryMethods#includes_values 
  0.03      0.000     0.000     0.000     0.000       50   Hash#keep_if 
  0.03      0.000     0.000     0.000     0.000       50   AbstractController::Base#method_for_action 
  0.03      0.000     0.000     0.000     0.000      100   Hash#include? 
  0.03      0.000     0.000     0.000     0.000       50   ActionView::LookupContext::Accessors#formats 
  0.03      0.000     0.000     0.000     0.000      150   ActionDispatch::Response::ContentTypeHeader#mime_type 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::RemoteIp::GetIp#initialize 
  0.03      0.000     0.000     0.000     0.000       50   Hash#except! 
  0.03      0.000     0.000     0.000     0.000      150   Numeric#quo 
  0.03      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Request::Session>#find 
  0.03      0.001     0.000     0.000     0.001       50   ActiveSupport::Dependencies::Interlock#start_running 
  0.03      0.105     0.000     0.000     0.105       50   Rack::Sendfile#call 
  0.03      0.000     0.000     0.000     0.000      100   Enumerator#each 
  0.03      0.000     0.000     0.000     0.000       50   ActiveSupport::TaggedLogging::Formatter#clear_tags! 
  0.03      0.000     0.000     0.000     0.000       50   Delegator#initialize 
  0.03      0.000     0.000     0.000     0.000       50   ActiveRecord::QueryMethods#assert_mutability! 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::MimeNegotiation#has_content_type? 
  0.03      0.000     0.000     0.000     0.000       50   #<Module:0x00007fc0f183d3d0>#_routes 
  0.03      0.001     0.000     0.000     0.001       50   ActionView::PathSet#find_all 
  0.03      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#parseable_data? 
  0.03      0.001     0.000     0.000     0.001       50   ActionController::RequestForgeryProtection#verified_request? 
  0.03      0.000     0.000     0.000     0.000       50   ActiveRecord::SpawnMethods#spawn 
  0.03      0.000     0.000     0.000     0.000       50   ActionView::PathSet#each 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#make_request 
  0.03      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::ConnectionPool::ConnectionLeasingQueue#internal_poll 
  0.03      0.001     0.000     0.000     0.001       50   ActionDispatch::Http::MimeNegotiation#format 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router#ast 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#request_id= 
  0.03      0.000     0.000     0.000     0.000      100   ActiveRecord::ConnectionAdapters::Transaction#open? 
  0.03      0.000     0.000     0.000     0.000       50   Symbol#empty? 
  0.03      0.002     0.000     0.000     0.002       50   ActiveRecord::ConnectionAdapters::RealTransaction#rollback 
  0.03      0.000     0.000     0.000     0.000       50   ActionController::Instrumentation::ClassMethods#log_process_action 
  0.03      0.000     0.000     0.000     0.000      100   URI::Generic#set_path 
  0.03      0.000     0.000     0.000     0.000       50   ActionDispatch::MiddlewareStack#each 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#routes= 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::Cache::Response#cache_control_segments 
  0.02      0.000     0.000     0.000     0.000       50   <Module::Rails>#env 
  0.02      0.001     0.000     0.000     0.001       50   ActiveSupport::Concurrency::ShareLock#start_sharing 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#headers 
  0.02      0.000     0.000     0.000     0.000       50   ActiveRecord::QueryMethods#includes_values= 
  0.02      0.000     0.000     0.000     0.000       50   ActiveRecord::Delegation::ClassMethods#relation_class_for 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::Parameters#params_parsers 
  0.02      0.000     0.000     0.000     0.000      300   Array#push 
  0.02      0.003     0.000     0.000     0.003       50   ActiveSupport::Testing::SetupAndTeardown#before_setup 
  0.02      0.000     0.000     0.000     0.000       50   ActiveSupport::Testing::TimeHelpers#travel_back 
  0.02      0.000     0.000     0.000     0.000       50   ActiveSupport::TestCase#use_instantiated_fixtures 
  0.02      0.000     0.000     0.000     0.000      150   Concurrent::Collection::NonConcurrentMapBackend#clear 
  0.02      0.000     0.000     0.000     0.000       50   I18n::Base#default_locale 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#x_request_id 
  0.02      0.001     0.000     0.000     0.001       50   ActiveSupport::Testing::TimeHelpers#after_teardown 
  0.02      0.000     0.000     0.000     0.000       50   <Module::Rack::Utils>#clock_time 
  0.02      0.000     0.000     0.000     0.000      100   SQLite3::Statement#columns 
  0.02      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Response>#merge_default_headers 
  0.02      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Response::ContentTypeHeader>#new 
  0.02      0.000     0.000     0.000     0.000       50   ActionView::AbstractRenderer#initialize 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Integration::Session#_mock_session 
  0.02      0.000     0.000     0.000     0.000       50   ActiveSupport::TestCase#pre_loaded_fixtures 
  0.02      0.000     0.000     0.000     0.000      100   URI::Generic#set_host 
  0.02      0.002     0.000     0.000     0.002       50   ActionController::Metal#content_type= 
  0.02      0.000     0.000     0.000     0.000       50   Exception#== 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Generator#normalize_controller_action_id! 
  0.02      0.000     0.000     0.000     0.000      200   ActiveSupport::ExecutionWrapper::RunHook#hook 
  0.02      0.000     0.000     0.000     0.000      100   URI::Generic#fragment= 
  0.02      0.000     0.000     0.000     0.000       50   StringIO#set_encoding 
  0.02      0.000     0.000     0.000     0.000       50   ActiveSupport::Concurrency::ShareLock#busy_for_sharing? 
  0.02      0.000     0.000     0.000     0.000       50   Rails::Application#env_config 
  0.02      0.000     0.000     0.000     0.000       50   <Class::ActionView::Template::Types>#type_klass 
  0.02      0.000     0.000     0.000     0.000       50   AbstractController::UrlFor::ClassMethods#action_methods 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Response#sent? 
  0.02      0.000     0.000     0.000     0.000       50   <Class::Regexp>#escape 
  0.02      0.000     0.000     0.000     0.000      100   URI::Generic#query= 
  0.02      0.000     0.000     0.000     0.000      100   ActiveRecord::TestFixtures::ClassMethods#uses_transaction? 
  0.02      0.000     0.000     0.000     0.000       50   ActionView::Renderer#initialize 
  0.02      0.000     0.000     0.000     0.000       50   Object#to_param 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Routes#ast 
  0.02      0.000     0.000     0.000     0.000      100   String#freeze 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::GTG::TransitionTable#accepting? 
  0.02      0.000     0.000     0.000     0.000       50   MonitorMixin#new_cond 
  0.02      0.000     0.000     0.000     0.000      200   NilClass#=== 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Route#match_verb 
  0.02      0.001     0.000     0.000     0.001       50   ActiveRecord::ConnectionAdapters::ConnectionPool#release_connection 
  0.02      0.000     0.000     0.000     0.000       50   Rack::MockSession#cookie_jar 
  0.02      0.000     0.000     0.000     0.000      100   <Class::Author(id: integer, name: string, created_at: datetime, updated_at: datetime)>#default_scope_override 
  0.02      0.000     0.000     0.000     0.000       50   #<Class:0x00007fc0f2970058>#allow_forgery_protection 
  0.02      0.000     0.000     0.000     0.000      100   Exception#cause 
  0.02      0.000     0.000     0.000     0.000       50   Enumerable#all? 
  0.02      0.000     0.000     0.000     0.000       50   ActionView::ViewPaths#details_for_lookup 
  0.02      0.000     0.000     0.000     0.000       50   Rack::Request::Env#each_header 
  0.02      0.000     0.000     0.000     0.000       50   ActiveSupport::TaggedLogging::Formatter#pop_tags 
  0.02      0.000     0.000     0.000     0.000      100   SQLite3::Statement#bind_params 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#remote_ip= 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Routes#simulator 
  0.02      0.000     0.000     0.000     0.000       50   ActionController::Rendering#_normalize_text 
  0.02      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Journey::Route::VerbMatchers::GET>#call 
  0.02      0.000     0.000     0.000     0.000       50   ActiveRecord::QueryMethods#check_if_method_has_arguments! 
  0.02      0.000     0.000     0.000     0.000       50   String#start_with? 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::ParameterFilter#initialize 
  0.02      0.000     0.000     0.000     0.000       50   ActiveSupport::Cache::Store#initialize 
  0.02      0.000     0.000     0.000     0.000       50   ActionView::FileSystemResolver#to_s 
  0.02      0.000     0.000     0.000     0.000       50   <Module::ActionView::Template::Handlers>#extensions 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#routes 
  0.02      0.000     0.000     0.000     0.000       50   String#strip 
  0.02      0.001     0.000     0.000     0.001       50   ActiveRecord::TestFixtures#enlist_fixture_connections 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router#simulator 
  0.02      0.001     0.000     0.000     0.001       50   ActionDispatch::Routing::RouteSet::Dispatcher#controller 
  0.02      0.000     0.000     0.000     0.000       50   Rack::Request::Env#delete_header 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::NamedRouteCollection#get 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::FilterParameters#parameter_filter_for 
  0.02      0.000     0.000     0.000     0.000       50   ActiveRecord::Core::ClassMethods#predicate_builder 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#controller_instance= 
  0.02      0.000     0.000     0.000     0.000       50   Rails::Rack::Logger#compute_tags 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Response#build_buffer 
  0.02      0.000     0.000     0.000     0.000      100   Kernel#freeze 
  0.02      0.000     0.000     0.000     0.000       50   ActionView::PathSet#to_ary 
  0.02      0.000     0.000     0.000     0.000      100   Kernel#instance_variable_get 
  0.02      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#content_length 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Response#munge_body_object 
  0.02      0.000     0.000     0.000     0.000       50   Enumerable#collect 
  0.02      0.006     0.000     0.000     0.006       50   ActiveRecord::TestFixtures#after_teardown 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Integration::Session#url_options 
  0.02      0.000     0.000     0.000     0.000      150   Concurrent::Collection::MriMapBackend#clear 
  0.02      0.001     0.000     0.000     0.001       50   ActiveSupport::Concurrency::ShareLock#stop_sharing 
  0.02      0.000     0.000     0.000     0.000       50   Integer#to_int 
  0.02      0.000     0.000     0.000     0.000       50   Exception#to_s 
  0.02      0.000     0.000     0.000     0.000       50   AbstractController::Rendering#_process_options 
  0.02      0.000     0.000     0.000     0.000       50   URI::Generic#userinfo 
  0.02      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Request::Session>#set 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#relative_url_root 
  0.02      0.000     0.000     0.000     0.000       50   MonitorMixin::ConditionVariable#signal 
  0.02      0.000     0.000     0.000     0.000       50   Mime::Mimes#symbols 
  0.02      0.000     0.000     0.000     0.000       50   ActionController::Base#_protected_ivars 
  0.02      0.002     0.000     0.000     0.002       50   ActiveRecord::ConnectionHandling#clear_active_connections! 
  0.02      0.000     0.000     0.000     0.000       50   ActiveRecord::Core::ClassMethods#arel_table 
  0.02      0.000     0.000     0.000     0.000       50   Rack::Request::Helpers#query_parser 
  0.02      0.000     0.000     0.000     0.000       50   Hash#values_at 
  0.02      0.000     0.000     0.000     0.000      100   Exception#initialize 
  0.02      0.000     0.000     0.000     0.000      100   ActionDispatch::Response::ContentTypeHeader#charset 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Session::Compatibility#make_request 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Generator#use_relative_controller! 
  0.02      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Callbacks>#__callbacks 
  0.02      0.000     0.000     0.000     0.000       50   ActionView::Rendering::ClassMethods#view_context_class 
  0.02      0.002     0.000     0.000     0.001       50   ActiveRecord::ConnectionAdapters::ConnectionHandler#clear_active_connections! 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Generator#use_recall_for 
  0.02      0.000     0.000     0.000     0.000       50   Array#* 
  0.02      0.000     0.000     0.000     0.000       50   <Class::AuthorsController>#middleware_stack 
  0.02      0.000     0.000     0.000     0.000       50   <Class::ActionController::Base>#rescue_handlers 
  0.02      0.000     0.000     0.000     0.000       50   <Class::ActiveRecord::Base>#default_scopes 
  0.02      0.000     0.000     0.000     0.000       50   TrueClass#=== 
  0.02      0.000     0.000     0.000     0.000      100   Integer#& 
  0.02      0.000     0.000     0.000     0.000       50   ActiveSupport::Testing::SimpleStubs#unstub_all! 
  0.02      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Request::Session::Options>#set 
  0.02      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Path::Pattern#names 
  0.02      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::QueryCache#enable_query_cache! 
  0.01      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Path::Pattern::MatchData#length 
  0.01      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::GTG::TransitionTable#memo 
  0.01      0.000     0.000     0.000     0.000      100   Integer#| 
  0.01      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::ConnectionPool#remove_connection_from_thread_cache 
  0.01      0.000     0.000     0.000     0.000       50   Thread::ConditionVariable#broadcast 
  0.01      0.000     0.000     0.000     0.000      150   Integer#- 
  0.01      0.000     0.000     0.000     0.000       50   Proc#arity 
  0.01      0.000     0.000     0.000     0.000       50   Float#round 
  0.01      0.000     0.000     0.000     0.000       50   AbstractController::Rendering#_normalize_options 
  0.01      0.000     0.000     0.000     0.000       50   Rack::MethodOverride#allowed_methods 
  0.01      0.000     0.000     0.000     0.000      100   ActiveRecord::ConnectionAdapters::Transaction#closed? 
  0.01      0.000     0.000     0.000     0.000       50   <Class::ActionController::Base>#__callbacks 
  0.01      0.000     0.000     0.000     0.000       50   Exception#message 
  0.01      0.000     0.000     0.000     0.000       50   Array#collect 
  0.01      0.000     0.000     0.000     0.000       50   String#ascii_only? 
  0.01      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::ConnectionPool::Queue#no_wait_poll 
  0.01      0.000     0.000     0.000     0.000       50   <Class::ActionController::Base>#_default_form_builder 
  0.01      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Path::Pattern#offsets 
  0.01      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#request_class 
  0.01      0.000     0.000     0.000     0.000       51   Integer#to_i 
  0.01      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router#match_routes 
  0.01      0.000     0.000     0.000     0.000       50   Rails::Engine#app 
  0.01      0.000     0.000     0.000     0.000       50   Thread::ConditionVariable#initialize 
  0.01      0.000     0.000     0.000     0.000       50   Minitest::UnexpectedError#initialize 
  0.01      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router#custom_routes 
  0.01      0.000     0.000     0.000     0.000       50   ActionDispatch::RequestEncoder::IdentityEncoder#encode_params 
  0.01      0.000     0.000     0.000     0.000      100   ActiveSupport::Logger#debug? 
  0.01      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::TransactionState#rollback! 
  0.01      0.000     0.000     0.000     0.000      150   ActiveSupport::TestCase#name 
  0.01      0.000     0.000     0.000     0.000       50   Integer#round 
  0.01      0.000     0.000     0.000     0.000       50   String#initialize 
  0.01      0.000     0.000     0.000     0.000      100   Kernel#eql? 
  0.01      0.000     0.000     0.000     0.000       50   ActionController::Metal#set_response! 
  0.01      0.000     0.000     0.000     0.000       50   Hash#empty? 
  0.01      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::ConnectionPool#acquire_connection 
  0.01      0.000     0.000     0.000     0.000       50   <Class::ActionController::Base>#_view_paths 
  0.01      0.000     0.000     0.000     0.000       50   <Class::ActionController::Base>#_renderers 
  0.01      0.000     0.000     0.000     0.000       50   SQLite3::Database#rollback 
  0.01      0.000     0.000     0.000     0.000       50   Integer#to_f 
  0.01      0.001     0.000     0.000     0.001       50   ActiveRecord::ConnectionAdapters::ConnectionPool#checkout 
  0.01      0.135     0.000     0.000     0.135       50   ActiveSupport::Testing::Performance::Performer#run_test 
  0.01      0.000     0.000     0.000     0.000       50   Thread::Mutex#initialize 
  0.01      0.000     0.000     0.000     0.000      100   SQLite3::Statement#each 
  0.01      0.000     0.000     0.000     0.000       50   String#== 
  0.01      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Format::Parameter#escaper 
  0.01      0.000     0.000     0.000     0.000       50   String#to_str 
  0.01      0.000     0.000     0.000     0.000       50   StringScanner#initialize 
  0.01      0.000     0.000     0.000     0.000       50   Hash#values 
  0.01      0.000     0.000     0.000     0.000       50   AbstractController::Rendering#_process_format 

* indicates recursively called methods
