Thread ID: 70233331333020
Fiber ID: 70233331295140
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000      100   ActiveSupport::ExecutionWrapper#__callbacks 
   NaN      0.000     0.000     0.000     0.000      100   Hash#[]= 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::ExecutionWrapper#run! 
   NaN      0.000     0.000     0.000     0.000      400   Hash#[] 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActiveSupport::ExecutionWrapper>#active? 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActiveSupport::ExecutionWrapper>#run! 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Executor#call 
   NaN      0.000     0.000     0.000     0.000      150   <Class::File>#file? 
   NaN      0.000     0.000     0.000     0.000      100   Enumerable#detect 
   NaN      0.000     0.000     0.000     0.000     1150  *ActiveSupport::OrderedOptions#[] 
   NaN      0.000     0.000     0.000     0.000      100   #<Class:0x00007fc0f2970058>#default_static_extension 
   NaN      0.000     0.000     0.000     0.000      600   ActiveSupport::Configurable::ClassMethods#config 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActionController::Base>#default_static_extension 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::FileHandler#ext 
   NaN      0.000     0.000     0.000     0.000      200   <Class::File>#join 
   NaN      0.000     0.000     0.000     0.000       50   <Module::Rack::Utils>#clean_path_info 
   NaN      0.000     0.000     0.000     0.000      200   String#include? 
   NaN      0.000     0.000     0.000     0.000      300   String#valid_encoding? 
   NaN      0.000     0.000     0.000     0.000       50   <Module::Rack::Utils>#valid_path? 
   NaN      0.000     0.000     0.000     0.000      200   String#encoding 
   NaN      0.000     0.000     0.000     0.000       50   URI::RFC2396_Parser#unescape 
   NaN      0.000     0.000     0.000     0.000       50   <Module::Rack::Utils>#unescape_path 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::FileHandler#match? 
   NaN      0.000     0.000     0.000     0.000      150   Rack::Request::Helpers#request_method 
   NaN      0.000     0.000     0.000     0.000      150   Rack::Request::Helpers#get? 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Static#call 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Sendfile#call 
   NaN      0.000     0.000     0.000     0.000       50   Rails::Engine#app 
   NaN      0.000     0.000     0.000     0.000      650   Rack::Request::Helpers#path_info 
   NaN      0.000     0.000     0.000     0.000      150   Rack::Request::Helpers#path 
   NaN      0.000     0.000     0.000     0.000      300   Rack::Request::Helpers#query_string 
   NaN      0.000     0.000     0.000     0.000      100   Rack::Request::Helpers#fullpath 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::Request#fullpath 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#routes 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#engine_script_name= 
   NaN      0.000     0.000     0.000     0.000     2500   Rack::Request::Env#get_header 
   NaN      0.000     0.000     0.000     0.000      300   Rack::Request::Helpers#script_name 
   NaN      0.000     0.000     0.000     0.000      850   Rack::Request::Env#set_header 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Request#routes= 
   NaN      0.000     0.000     0.000     0.000       50   Rails::Application#env_config 
   NaN      0.000     0.000     0.000     0.000       50   Rails::Engine#build_request 
   NaN      0.000     0.000     0.000     0.000       50   Rails::Application#build_request 
   NaN      0.000     0.000     0.000     0.000       50   Rails::Engine#call 
   NaN      0.000     0.000     0.000     0.000      100   Rack::Request#initialize 
   NaN      0.000     0.000     0.000     0.000       50   Hash#values 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Test::CookieJar#hash_for 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Test::CookieJar#for 
   NaN      0.000     0.000     0.000     0.000       50   Rack::MockSession#cookie_jar 
   NaN      0.000     0.000     0.000     0.000       50   Rack::MockSession#request 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Test::Session#process_request 
   NaN      0.000     0.000     0.000     0.000       50   StringIO#length 
   NaN      0.000     0.000     0.000     0.000       50   StringIO#set_encoding 
   NaN      0.000     0.000     0.000     0.000       50   String#initialize 
   NaN      0.000     0.000     0.000     0.000      100   StringIO#initialize 
   NaN      0.000     0.000     0.000     0.000      100   <Class::StringIO>#new 
   NaN      0.000     0.000     0.000     0.000      200   Integer#to_s 
   NaN      0.000     0.000     0.000     0.000      200   NilClass#=== 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::NumericWithFormat#to_s 
   NaN      0.000     0.000     0.000     0.000      350   String#b 
   NaN      0.000     0.000     0.000     0.000      100   Regexp#=== 
   NaN      0.000     0.000     0.000     0.000     5800   String#=== 
   NaN      0.000     0.000     0.000     0.000       50   URI::RFC2396_Parser#split 
   NaN      0.000     0.000     0.000     0.000       50   URI::RFC2396_Parser#parse 
   NaN      0.000     0.000     0.000     0.000       50   <Class::Rack::MockRequest>#parse_uri_rfc2396 
   NaN      0.000     0.000     0.000     0.000       50   <Class::Rack::MockRequest>#env_for 
   NaN      0.000     0.000     0.000     0.000       50   URI::Generic#userinfo 
   NaN      0.000     0.000     0.000     0.000      450   String#initialize_copy 
   NaN      0.000     0.000     0.000     0.000       50   URI::Generic#to_s 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Test::Session#headers_for_env 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Test::Session#default_env 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Test::Session#env_for 
   NaN      0.000     0.000     0.000     0.000      100   String#[] 
   NaN      0.000     0.000     0.000     0.000      200   <Class::URI::Generic>#default_port 
   NaN      0.000     0.000     0.000     0.000      200   URI::Generic#default_port 
   NaN      0.000     0.000     0.000     0.000      100   String#freeze 
   NaN      0.000     0.000     0.000     0.000      100   URI::Generic#fragment= 
   NaN      0.000     0.000     0.000     0.000      100   URI::Generic#set_opaque 
   NaN      0.000     0.000     0.000     0.000      100   URI::Generic#query= 
   NaN      0.000     0.000     0.000     0.000      100   URI::Generic#set_path 
   NaN      0.000     0.000     0.000     0.000      100   String#to_i 
   NaN      0.000     0.000     0.000     0.000     1000   Kernel#kind_of? 
   NaN      0.000     0.000     0.000     0.000      150   URI::Generic#set_port 
   NaN      0.000     0.000     0.000     0.000      100   URI::Generic#set_host 
   NaN      0.000     0.000     0.000     0.000      100   URI::Generic#split_userinfo 
   NaN      0.000     0.000     0.000     0.000      100   URI::Generic#set_userinfo 
   NaN      0.000     0.000     0.000     0.000      150   String#downcase 
   NaN      0.000     0.000     0.000     0.000      100   URI::Generic#set_scheme 
   NaN      0.000     0.000     0.000     0.000      100   URI::Generic#initialize 
   NaN      0.000     0.000     0.000     0.000      100   Hash#include? 
   NaN      0.000     0.000     0.000     0.000      300   String#upcase 
   NaN      0.000     0.000     0.000     0.000      150   <Module::URI>#scheme_list 
   NaN      0.000     0.000     0.000     0.000      500   MatchData#[] 
   NaN      0.000     0.000     0.000     0.000      350   Regexp#match 
   NaN      0.000     0.000     0.000     0.000       50   String#ascii_only? 
   NaN      0.000     0.000     0.000     0.000       50   String#to_str 
   NaN      0.000     0.000     0.000     0.000       50   URI::RFC3986_Parser#split 
   NaN      0.000     0.000     0.000     0.000       50   URI::RFC3986_Parser#parse 
   NaN      0.000     0.000     0.000     0.000       50   <Module::URI>#parse 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Test::Session#parse_uri 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Test::Session#request 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Integration::Session#build_full_uri 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Test::Session#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Integration::Session#_mock_session 
   NaN      0.000     0.000     0.000     0.000      100   NilClass#blank? 
   NaN      0.000     0.000     0.000     0.000       50   Rack::Request::Env#each_header 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Http::Headers#each 
   NaN      0.000     0.000     0.000     0.000      100   Object#blank? 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::Http::Headers#merge! 
   NaN      0.000     0.000     0.000     0.000      150   ActionDispatch::Http::Headers#initialize 
   NaN      0.000     0.000     0.000     0.000      600   ActionDispatch::Http::FilterParameters#initialize 
   NaN      0.000     0.000     0.000     0.000      600   ActionDispatch::Http::URL#initialize 
   NaN      0.000     0.000     0.000     0.000      700   Rack::Request::Env#initialize 
   NaN      0.000     0.000     0.000     0.000      600   ActionDispatch::Request#initialize 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActionDispatch::Http::Headers>#from_hash 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::RequestEncoder::IdentityEncoder#accept_header 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::RequestEncoder::IdentityEncoder#content_type 
   NaN      0.000     0.000     0.000     0.000      150   ActionDispatch::Integration::Session#https? 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::RequestEncoder::IdentityEncoder#encode_params 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::Integration::Session#host 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::RequestEncoder>#encoder 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Integration::Session#process 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Integration::RequestHelpers#get 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Integration::Runner#get 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Integration::Runner#copy_session_variables! 
   NaN      0.000     0.000     0.000     0.000      350   Kernel#tap 
   NaN      0.000     0.000     0.000     0.000       50   Array#* 
   NaN      0.000     0.000     0.000     0.000      150   Array#sort! 
   NaN      0.000     0.000     0.000     0.000       50   Enumerable#collect 
   NaN      0.000     0.000     0.000     0.000       50   Hash#to_query 
   NaN      0.000     0.000     0.000     0.000       50   Hash#reject! 
   NaN      0.000     0.000     0.000     0.000       50   <Module::ActionDispatch::Http::URL>#add_params 
   NaN      0.000     0.000     0.000     0.000      100   String#chomp 
   NaN      0.000     0.000     0.000     0.000       50   <Module::ActionDispatch::Http::URL>#path_for 
   NaN      0.000     0.000     0.000     0.000      450   Array#join 
   NaN      0.000     0.000     0.000     0.000      400   String#force_encoding 
   NaN      0.000     0.000     0.000     0.000      150   String#gsub 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router::Utils::UriEncoder#escape 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Router::Utils::UriEncoder#escape_segment 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActionDispatch::Journey::Router::Utils>#escape_segment 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Format::Parameter#escaper 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Format::Parameter#escape 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Format::Parameter#name 
   NaN      0.000     0.000     0.000     0.000      150   Array#initialize_copy 
   NaN      0.000     0.000     0.000     0.000      100  *ActionDispatch::Journey::Format#evaluate 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Route#format 
   NaN      0.000     0.000     0.000     0.000      250   Regexp#match? 
   NaN      0.000     0.000     0.000     0.000       50   String#blank? 
   NaN      0.000     0.000     0.000     0.000      450   Object#present? 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Formatter#missing_keys 
   NaN      0.000     0.000     0.000     0.000       50   Hash#keep_if 
   NaN      0.000     0.000     0.000     0.000       50   Object#to_param 
   NaN      0.000     0.000     0.000     0.000      700   Hash#each 
   NaN      0.000     0.000     0.000     0.000      100   Hash#delete_if 
   NaN      0.000     0.000     0.000     0.000      100   Array#| 
   NaN      0.000     0.000     0.000     0.000      150   ActionDispatch::Journey::Route#required_parts 
   NaN      0.000     0.000     0.000     0.000      100   Enumerator#each 
   NaN      0.000     0.000     0.000     0.000       50   Enumerable#drop_while 
   NaN      0.000     0.000     0.000     0.000      250   Array#reverse_each 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::Journey::Route#parts 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Formatter#extract_parameterized_parts 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::NamedRouteCollection#get 
   NaN      0.000     0.000     0.000     0.000      250   String#to_sym 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::NamedRouteCollection#key? 
   NaN      0.000     0.000     0.000     0.000      100   ActionDispatch::Journey::Formatter#named_routes 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Formatter#match_route 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Journey::Formatter#generate 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Generator#generate 
   NaN      0.000     0.000     0.000     0.000       50   String#start_with? 
   NaN      0.000     0.000     0.000     0.000      150   ActionDispatch::Routing::RouteSet::Generator#controller 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Generator#normalize_controller! 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Generator#use_relative_controller! 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Generator#use_recall_for 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Generator#normalize_controller_action_id! 
   NaN      0.000     0.000     0.000     0.000     1400   Hash#key? 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Generator#normalize_options! 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Generator#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#generate 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::Config#relative_url_root 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#relative_url_root 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#find_relative_url_root 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#find_script_name 
   NaN      0.000     0.000     0.000     0.000     1650   Hash#delete 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet#url_for 
   NaN      0.000     0.000     0.000     0.000       50   #<Module:0x00007fc0f183d3d0>#_routes 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::NamedRouteCollection::UrlHelper#handle_positional_args 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Integration::Session#url_options 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::NamedRouteCollection::UrlHelper#call 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Routing::RouteSet::NamedRouteCollection::UrlHelper::OptimizedUrlHelper#call 
   NaN      0.000     0.000     0.000     0.000       50   #<Module:0x00007fc0f3a84718>#authors_path 
   NaN      0.000     0.000     0.000     0.000      150   ActionDispatch::Integration::Runner#integration_session 
   NaN      0.000     0.000     0.000     0.000       50   ActionDispatch::Integration::Runner#method_missing 
   NaN      0.000     0.000     0.000     0.000       50   RenderJsonTest#test_render_json 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Testing::Performance::Metrics::Base#profile 
   NaN      0.000     0.000     0.000     0.000       50   Minitest::Test::LifecycleHooks#after_setup 
   NaN      0.000     0.000     0.000     0.000       50   Minitest::Test::LifecycleHooks#setup 
   NaN      0.000     0.000     0.000     0.000      299   ActiveSupport::Callbacks::CallbackSequence#invoke_after 
   NaN      0.000     0.000     0.000     0.000      200   Array#clear 
   NaN      0.000     0.000     0.000     0.000      100   <Class::Mail::TestMailer>#deliveries 
   NaN      0.000     0.000     0.000     0.000      100   ActionMailer::DeliveryMethods::ClassMethods#deliveries 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActionMailer::Base>#delivery_method 
   NaN      0.000     0.000     0.000     0.000      100   ActionMailer::TestCase::ClearTestDeliveries#clear_test_deliveries 
   NaN      0.000     0.000     0.000     0.000     1697   Array#unshift 
   NaN      0.000     0.000     0.000     0.000      549   ActiveSupport::Callbacks::CallTemplate#expand 
   NaN      0.000     0.000     0.000     0.000      300   Kernel#catch 
   NaN      0.000     0.000     0.000     0.000     1049   ActiveSupport::Callbacks::Filters::Environment#halted 
   NaN      0.000     0.000     0.000     0.000      848   ActiveSupport::Callbacks::Filters::Environment#value 
   NaN      0.000     0.000     0.000     0.000      549   ActiveSupport::Callbacks::Filters::Environment#target 
   NaN      0.000     0.000     0.000     0.000      349   ActiveSupport::Callbacks::CallbackSequence#invoke_before 
   NaN      0.000     0.000     0.000     0.000      349   ActiveSupport::Callbacks::CallbackSequence#final? 
   NaN      0.000     0.000     0.000     0.000      349   ActiveSupport::Callbacks::CallbackChain#compile 
   NaN      0.000     0.000     0.000     0.000      399   Struct#initialize 
   NaN      0.000     0.000     0.000     0.000      349   <Class::ActiveSupport::Callbacks::Filters::Environment>#new 
   NaN      0.000     0.000     0.000     0.000      399   ActiveSupport::Callbacks::CallbackChain#empty? 
   NaN      0.000     0.000     0.000     0.000      399   Symbol#to_sym 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActionDispatch::IntegrationTest>#__callbacks 
   NaN      0.000     0.000     0.000     0.000      100   ActiveSupport::TestCase#__callbacks 
   NaN      0.000     0.000     0.000     0.000      399  *ActiveSupport::Callbacks#run_callbacks 
   NaN      0.000     0.000     0.000     0.000       50   Minitest::Test::LifecycleHooks#before_setup 
   NaN      0.000     0.000     0.000     0.000      300   IO#write 
   NaN      0.000     0.000     0.000     0.000      799   Thread::Mutex#lock 
   NaN      0.000     0.000     0.000     0.000      849   MonitorMixin#mon_enter 
   NaN      0.000     0.000     0.000     0.000      300   Logger::LogDevice#write 
   NaN      0.000     0.000     0.000     0.000     3400   Module#=== 
   NaN      0.000     0.000     0.000     0.000      300   ActiveSupport::Logger::SimpleFormatter#call 
   NaN      0.000     0.000     0.000     0.000      450   NilClass#to_s 
   NaN      0.000     0.000     0.000     0.000     1100   Array#any? 
   NaN      0.000     0.000     0.000     0.000      450   ActiveSupport::TaggedLogging::Formatter#current_tags 
   NaN      0.000     0.000     0.000     0.000      300   ActiveSupport::TaggedLogging::Formatter#tags_text 
   NaN      0.000     0.000     0.000     0.000      300   ActiveSupport::TaggedLogging::Formatter#call 
   NaN      0.000     0.000     0.000     0.000      300   Logger#format_message 
   NaN      0.000     0.000     0.000     0.000      300   Logger#format_severity 
   NaN      0.000     0.000     0.000     0.000      450   NilClass#nil? 
   NaN      0.000     0.000     0.000     0.000      300   Logger#add 
   NaN      0.000     0.000     0.000     0.000      300   ActiveSupport::Logger#add 
   NaN      0.000     0.000     0.000     0.000      300   Logger#info 
   NaN      0.000     0.000     0.000     0.000       50   String#* 
   NaN      0.000     0.000     0.000     0.000       50   Minitest::Runnable#name 
   NaN      0.000     0.000     0.000     0.000       50   Module#to_s 
   NaN      0.000     0.000     0.000     0.000      150   ActiveSupport::Logger#info? 
   NaN      0.000     0.000     0.000     0.000      250   ActiveSupport::Testing::TaggedLogging#tagged_logger 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Testing::TaggedLogging#before_setup 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Testing::SetupAndTeardown#before_setup 
   NaN      0.000     0.000     0.000     0.000       50   <Class::ActiveSupport::TestCase>#use_instantiated_fixtures 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::TestCase#use_instantiated_fixtures 
   NaN      0.000     0.000     0.000     0.000      250   Hash#clear 
   NaN      0.000     0.000     0.000     0.000      150   Concurrent::Collection::NonConcurrentMapBackend#clear 
   NaN      0.000     0.000     0.000     0.000      150   Concurrent::Collection::MriMapBackend#clear 
   NaN      0.000     0.000     0.000     0.000      899  *Thread::Mutex#synchronize 
   NaN      0.000     0.000     0.000     0.000      300   Mutex_m#mu_synchronize 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Notifications::Fanout::Subscribers::Evented#initialize 
   NaN      0.000     0.000     0.000     0.000       50   <Module::ActiveSupport::Notifications::Fanout::Subscribers>#new 
   NaN      0.000     0.000     0.000     0.000       50   ActiveSupport::Notifications::Fanout#subscribe 
   NaN      0.000     0.000     0.000     0.000     1399   BasicObject#initialize 
   NaN      0.000     0.000     0.000     0.000      449   <Class::Proc>#new 
   NaN      0.000     0.000     0.000     0.000       50   <Module::ActiveSupport::Notifications>#subscribe 
   NaN      0.000     0.000     0.000     0.000      100   ActiveRecord::ConnectionAdapters::ConnectionPool#lock_thread= 
   NaN      0.000     0.000     0.000     0.000      999   Thread::Mutex#unlock 
   NaN      0.000     0.000     0.000     0.000      100   ActiveRecord::ExplainRegistry#collect? 
   NaN      0.000     0.000     0.000     0.000      100   <Class::ActiveRecord::ExplainRegistry>#collect? 
   NaN      0.000     0.000     0.000     0.000      100   ActiveRecord::ExplainSubscriber#finish 
   NaN      0.000     0.000     0.000     0.000      550   BasicObject#__id__ 
   NaN      0.000     0.000     0.000     0.000      550   ActiveSupport::LoggerThreadSafeLevel#local_log_id 
   NaN      0.000     0.000     0.000     0.000      550   ActiveSupport::LoggerThreadSafeLevel#local_level 
   NaN      0.000     0.000     0.000     0.000      550   ActiveSupport::LoggerThreadSafeLevel#level 
   NaN      0.000     0.000     0.000     0.000      100   ActiveSupport::Logger#debug? 
   NaN      0.000     0.000     0.000     0.000      250   <Class::ActiveRecord::RuntimeRegistry>#sql_runtime= 
   NaN      0.000     0.000     0.000     0.000      250   <Class::ActiveRecord::LogSubscriber>#runtime= 
   NaN      0.000     0.000     0.000     0.000      150   Integer#fdiv 
   NaN      0.000     0.000     0.000     0.000      150   Numeric#quo 
   NaN      0.000     0.000     0.000     0.000      150   Integer#- 
   NaN      0.000     0.000     0.000     0.000      150   Time#- 
   NaN      0.000     0.000     0.000     0.000      150   <Class::ActiveSupport::Duration>#=== 
   NaN      0.000     0.000     0.000     0.000      150   Time#minus_with_duration 
   NaN      0.000     0.000     0.000     0.000     2400   Kernel#is_a? 
   NaN      0.000     0.000     0.000     0.000      150   Time#minus_with_coercion 
   NaN      0.000     0.000     0.000     0.000      150   ActiveSupport::Notifications::Event#duration 
   NaN      0.000     0.000     0.000     0.000      250   <Class::ActiveRecord::RuntimeRegistry>#sql_runtime 
   NaN      0.000     0.000     0.000     0.000      250   <Class::ActiveRecord::LogSubscriber>#runtime 
   NaN      0.000     0.000     0.000     0.000      100   ActiveRecord::LogSubscriber#sql 
   NaN      0.000     0.000     0.000     0.000      500   Array#first 
   NaN      0.000     0.000     0.000     0.000      450   String#split 
   NaN      0.000     0.000     0.000     0.000      300   Hash#merge! 
   NaN      0.000     0.000     0.000     0.000      449   Array#pop 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::Subscriber#finish 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::LogSubscriber#finish 
   NaN      0.000     0.000     0.000     0.000      300   ActiveSupport::Notifications::Fanout::Subscribers::Evented#finish 
   NaN      0.000     0.000     0.000     0.000      250   ActiveSupport::Notifications::Fanout#finish 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::Notifications::Instrumenter#finish_with_state 
   NaN      0.000     0.000     0.000     0.000     1299   MonitorMixin#mon_check_owner 
   NaN      0.000     0.000     0.000     0.000     1199   MonitorMixin#mon_exit 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Statement#close 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Statement#closed? 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Statement#done? 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Database#encoding 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Statement#step 
   NaN      0.000     0.000     0.000     0.000      100   Kernel#loop 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Statement#each 
   NaN      0.000     0.000     0.000     0.000      200   Enumerable#map 
   NaN      0.000     0.000     0.000     0.000      300   Array#initialize 
   NaN      0.000     0.000     0.000     0.000      200   SQLite3::Statement#column_count 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Statement#get_metadata 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Statement#columns 
   NaN      0.000     0.000     0.000     0.000      150   Array#flatten 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Statement#bind_params 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Statement#initialize 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Database#prepare 
   NaN      0.000     0.000     0.000     0.000     1150   Kernel#nil? 
   NaN      0.000     0.000     0.000     0.000      100   SQLite3::Database#execute 
   NaN      0.000     0.000     0.000     0.000      750   Symbol#to_s 
   NaN      0.000     0.000     0.000     0.000       50   SQLite3::Database#transaction 
   NaN      0.000     0.000     0.000     0.000      100   ActiveRecord::ExplainSubscriber#start 
   NaN      0.000     0.000     0.000     0.000      300   Array#push 
   NaN      0.000     0.000     0.000     0.000      600   ActiveSupport::SubscriberQueueRegistry#get_queue 
   NaN      0.000     0.000     0.000     0.000      600   ActiveSupport::Subscriber#event_stack 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::Notifications::Event#initialize 
   NaN      0.000     0.000     0.000     0.000      800   Integer#+ 
   NaN      0.000     0.000     0.000     0.000      750   Time#initialize 
   NaN      0.000     0.000     0.000     0.000      750   <Class::Time>#now 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::Subscriber#start 
   NaN      0.000     0.000     0.000     0.000      300   <Class::ActiveRecord::Base>#logger 
   NaN      0.000     0.000     0.000     0.000      300   ActiveRecord::LogSubscriber#logger 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::LogSubscriber#start 
   NaN      0.000     0.000     0.000     0.000      300   ActiveSupport::Notifications::Fanout::Subscribers::Evented#start 
   NaN      0.000     0.000     0.000     0.000      400   ActiveSupport::Notifications::Fanout#listeners_for 
   NaN      0.000     0.000     0.000     0.000      250   ActiveSupport::Notifications::Fanout#start 
   NaN      0.000     0.000     0.000     0.000      250   ActiveSupport::Notifications::Instrumenter#start 
   NaN      0.000     0.000     0.000     0.000      200   ActiveSupport::Notifications::Instrumenter#instrument 
   NaN      0.000     0.000     0.000     0.000      100   Kernel#object_id 
   NaN      0.000     0.000     0.000     0.000      100   ActiveRecord::ConnectionAdapters::AbstractAdapter#log 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::SQLite3Adapter#begin_db_transaction 
   NaN      0.000     0.000     0.000     0.000      849  *Hash#fetch 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::TransactionState#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::Transaction#initialize 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::RealTransaction#initialize 
   NaN      0.000     0.000     0.000     0.000     3850  *Class#new 
   NaN      0.000     0.000     0.000     0.000       50   ActiveRecord::ConnectionAdapters::NullTransaction#joinable? 
   NaN      0.000     0.000     0.000     0.000      450   Array#last 
   NaN      0.000     0.000     0.000     0.000      150   ActiveRecord::ConnectionAdapters::TransactionManager#current_transaction 
   NaN      0.000     0.000     0.000     0.000      200   Thread::Mutex#try_lock 
   NaN      0.000     0.000     0.000     0.000      350   MonitorMixin#mon_try_enter 
   NaN      0.000     0.000     0.000     0.000      350   ActiveSupport::Concurrency::LoadInterlockAwareMonitor#mon_enter 
   NaN      0.000     0.000     0.000     0.000     1199  *MonitorMixin#mon_synchronize 
